obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('3692',)",3659568074.63,2,34.216999054,3724598986.5,3724598986.63,3659568074.63,0.0,internal_timestamp,357.429992676,630295,1450579274,6.64650011063,3.4216999054,33.9993712283,1028.32562047,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3693',)",3659568086.63,2,34.2178001404,3724598986.5,3724598986.63,3659568086.63,0.0,internal_timestamp,356.350006104,629410,1450579286,6.64799976349,3.42178001404,33.9992953266,1028.32039946,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3694',)",3659568097.63,2,34.21900177,3724598986.5,3724598986.63,3659568097.63,0.0,internal_timestamp,355.540008545,627316,1450579297,6.65110015869,3.421900177,33.9979457555,1028.31518964,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3695',)",3659568108.64,2,34.2212982178,3724598986.5,3724598986.63,3659568108.64,0.0,internal_timestamp,354.869995117,636341,1450579308,6.65670013428,3.42212982178,33.9952627005,1028.30922157,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3696',)",3659568119.63,2,34.2285003662,3724598986.5,3724598986.63,3659568119.63,0.0,internal_timestamp,354.170013428,634282,1450579319,6.66849994659,3.42285003662,33.9918738628,1028.30168834,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3697',)",3659568130.63,2,34.2275009155,3724598986.5,3724598986.63,3659568130.63,0.0,internal_timestamp,353.480010986,630345,1450579330,6.67150020599,3.42275009155,33.9881365695,1028.2951656,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3698',)",3659568141.64,2,34.2235984802,3724598986.5,3724598986.63,3659568141.64,0.0,internal_timestamp,352.899993896,635581,1450579341,6.67129993439,3.42235984802,33.9843091108,1028.28952662,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3699',)",3659568152.63,2,34.2224006653,3724598986.5,3724598986.63,3659568152.63,0.0,internal_timestamp,352.320007324,633183,1450579352,6.67110013962,3.42224006653,33.9834661593,1028.28623268,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3700',)",3659568163.64,2,34.2238006592,3724598986.5,3724598986.63,3659568163.64,0.0,internal_timestamp,351.549987793,639652,1450579363,6.67539978027,3.42238006592,33.9811310911,1028.28026101,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3701',)",3659568174.64,2,34.2279014587,3724598986.5,3724598986.63,3659568174.64,0.0,internal_timestamp,350.839996338,637367,1450579374,6.68270015717,3.42279014587,33.9787792949,1028.27412869,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3702',)",3659568185.64,2,34.2282981873,3724598986.5,3724598986.63,3659568185.64,0.0,internal_timestamp,350.200012207,641697,1450579385,6.68319988251,3.42282981873,33.9790331455,1028.27132323,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3703',)",3659568196.64,2,34.2290992737,3724598986.5,3724598986.63,3659568196.64,0.0,internal_timestamp,349.660003662,636517,1450579396,6.68470001221,3.42290992737,33.9786951912,1028.2683701,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3704',)",3659568207.64,2,34.2290992737,3724598986.5,3724598986.63,3659568207.64,0.0,internal_timestamp,348.940002441,644345,1450579407,6.68470001221,3.42290992737,33.9790443986,1028.26534302,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3705',)",3659568218.64,2,34.2286987305,3724598986.5,3724598986.64,3659568218.64,0.0,internal_timestamp,348.200012207,641841,1450579418,6.68410015106,3.42286987305,33.9795547074,1028.26243533,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3706',)",3659568229.64,2,34.2341003418,3724598986.5,3724598986.64,3659568229.64,0.0,internal_timestamp,347.619995117,639878,1450579429,6.69089984894,3.42341003418,33.9790702041,1028.25843701,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3707',)",3659568240.65,2,34.2389984131,3724598986.5,3724598986.64,3659568240.65,0.0,internal_timestamp,347.079986572,646606,1450579440,6.69780015945,3.42389984131,33.9779111724,1028.25407746,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3708',)",3659568251.64,2,34.2386016846,3724598986.5,3724598986.64,3659568251.64,0.0,internal_timestamp,346.470001221,642653,1450579451,6.69740009308,3.42386016846,33.978164989,1028.25153628,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3709',)",3659568262.65,2,34.2383995056,3724598986.5,3724598986.64,3659568262.65,0.0,internal_timestamp,345.839996338,648509,1450579462,6.69729995728,3.42383995056,33.9783465278,1028.24880418,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3710',)",3659568273.64,2,34.2379989624,3724598986.5,3724598986.64,3659568273.64,0.0,internal_timestamp,345.059997559,644536,1450579473,6.69740009308,3.42379989624,33.9781839877,1028.24508556,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3711',)",3659568284.65,2,34.2382011414,3724598986.5,3724598986.64,3659568284.65,0.0,internal_timestamp,344.200012207,650396,1450579484,6.69799995422,3.42382011414,33.9782308935,1028.24109431,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3712',)",3659568295.65,2,34.2383995056,3724598986.5,3724598986.64,3659568295.65,0.0,internal_timestamp,343.329986572,645713,1450579495,6.69950008392,3.42383995056,33.9773882428,1028.23623094,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3713',)",3659568306.65,2,34.2416992188,3724598986.5,3724598986.64,3659568306.65,0.0,internal_timestamp,342.529998779,652199,1450579506,6.70450019836,3.42416992188,33.9764713829,1028.23113724,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3714',)",3659568317.65,2,34.245098114,3724598986.5,3724598986.64,3659568317.65,0.0,internal_timestamp,341.920013428,647717,1450579517,6.70989990234,3.4245098114,33.9751767168,1028.22656142,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3715',)",3659568328.66,2,34.2456016541,3724598986.5,3724598986.64,3659568328.66,0.0,internal_timestamp,341.290008545,657151,1450579528,6.71099996567,3.42456016541,33.9749499015,1028.22333907,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3716',)",3659568339.66,2,34.2456016541,3724598986.5,3724598986.64,3659568339.66,0.0,internal_timestamp,340.670013428,657428,1450579539,6.7108001709,3.42456016541,33.9754480685,1028.22091565,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3717',)",3659568350.65,2,34.2462005615,3724598986.5,3724598986.64,3659568350.65,0.0,internal_timestamp,340.059997559,654767,1450579550,6.71190023422,3.42462005615,33.9753167255,1028.21785997,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3718',)",3659568361.65,2,34.2459983826,3724598986.5,3724598986.64,3659568361.65,0.0,internal_timestamp,339.519989014,650145,1450579561,6.71229982376,3.42459983826,33.9749606338,1028.21504738,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3719',)",3659568372.66,2,34.2458000183,3724598986.5,3724598986.64,3659568372.66,0.0,internal_timestamp,338.829986572,657696,1450579572,6.71220016479,3.42458000183,33.9751750622,1028.2120657,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3720',)",3659568383.65,2,34.2513999939,3724598986.5,3724598986.64,3659568383.65,0.0,internal_timestamp,337.950012207,654670,1450579583,6.71979999542,3.42513999939,33.9742631652,1028.20624233,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3721',)",3659568393.66,2,34.2611999512,3724598986.5,3724598986.64,3659568393.66,0.0,internal_timestamp,337.149993896,657185,1450579593,6.73229980469,3.42611999512,33.9730987446,1028.19989555,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3722',)",3659568405.66,2,34.2695007324,3724598986.5,3724598986.64,3659568405.66,0.0,internal_timestamp,336.230010986,657181,1450579605,6.74149990082,3.42695007324,33.9736003792,1028.19477273,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3723',)",3659568416.67,2,34.2743988037,3724598986.5,3724598986.64,3659568416.67,0.0,internal_timestamp,335.309997559,665446,1450579616,6.74700021744,3.42743988037,33.9740079698,1028.19009774,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3724',)",3659568427.67,2,34.2788009644,3724598986.5,3724598986.64,3659568427.67,0.0,internal_timestamp,334.179992676,668056,1450579627,6.75190019608,3.42788009644,33.9745638163,1028.18466097,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3725',)",3659568438.66,2,34.2872009277,3724598986.5,3724598986.64,3659568438.66,0.0,internal_timestamp,332.959991455,658612,1450579638,6.76170015335,3.42872009277,33.974725316,1028.1778091,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3726',)",3659568449.67,2,34.2932014465,3724598986.5,3724598986.64,3659568449.67,0.0,internal_timestamp,331.929992676,666379,1450579649,6.76800012589,3.42932014465,33.9756089857,1028.1728902,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3727',)",3659568460.66,2,34.300201416,3724598986.5,3724598986.64,3659568460.66,0.0,internal_timestamp,331.0,661443,1450579660,6.77670001984,3.4300201416,33.9751735528,1028.16705349,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3728',)",3659568471.67,2,34.2988014221,3724598986.5,3724598986.68,3659568471.67,0.0,internal_timestamp,330.119995117,668828,1450579671,6.77650022507,3.42988014221,33.9742558586,1028.16232545,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3729',)",3659568482.66,2,34.3106994629,3724598986.5,3724598986.68,3659568482.66,0.0,internal_timestamp,329.309997559,664637,1450579682,6.79120016098,3.43106994629,33.9732281929,1028.15572394,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3730',)",3659568493.67,2,34.3188018799,3724598986.5,3724598986.68,3659568493.67,0.0,internal_timestamp,328.420013428,672097,1450579693,6.80140018463,3.43188018799,33.9725043779,1028.14963017,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3731',)",3659568504.67,2,34.3268013,3724598986.5,3724598986.68,3659568504.67,0.0,internal_timestamp,327.5,671106,1450579704,6.81050014496,3.43268013,33.9727670791,1028.14432911,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3732',)",3659568515.67,2,34.3287010193,3724598986.5,3724598986.68,3659568515.67,0.0,internal_timestamp,326.619995117,666666,1450579715,6.81269979477,3.43287010193,33.9731114561,1028.14025327,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3733',)",3659568526.67,2,34.3306007385,3724598986.5,3724598986.68,3659568526.67,0.0,internal_timestamp,325.829986572,674107,1450579726,6.8154001236,3.43306007385,33.9729180219,1028.13609642,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3734',)",3659568537.67,2,34.3307991028,3724598986.5,3724598986.68,3659568537.67,0.0,internal_timestamp,325.010009766,670588,1450579737,6.81599998474,3.43307991028,33.9729410138,1028.13226992,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3735',)",3659568548.67,2,34.3331985474,3724598986.5,3724598986.68,3659568548.67,0.0,internal_timestamp,324.220001221,668292,1450579748,6.81879997253,3.43331985474,33.9731988002,1028.12845347,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3736',)",3659568559.68,2,34.3345985413,3724598986.5,3724598986.68,3659568559.68,0.0,internal_timestamp,323.390014648,678395,1450579759,6.82070016861,3.43345985413,33.97326477,1028.12443048,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3737',)",3659568570.68,2,34.336101532,3724598986.5,3724598986.68,3659568570.68,0.0,internal_timestamp,322.570007324,675987,1450579770,6.82259988785,3.4336101532,33.9734396298,1028.12053884,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3738',)",3659568581.67,2,34.3390007019,3724598986.5,3724598986.68,3659568581.67,0.0,internal_timestamp,321.75,672276,1450579781,6.82600021362,3.43390007019,33.9736687805,1028.11647711,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3739',)",3659568592.68,2,34.3600997925,3724598986.5,3724598986.68,3659568592.68,0.0,internal_timestamp,320.890014648,679335,1450579792,6.84899997711,3.43600997925,33.9745845071,1028.1099905,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3740',)",3659568603.68,2,34.3964996338,3724598986.5,3724598986.68,3659568603.68,0.0,internal_timestamp,320.059997559,675987,1450579803,6.89169979095,3.43964996338,33.9728564019,1028.09875489,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3741',)",3659568613.68,2,34.4188995361,3724598986.5,3724598986.68,3659568613.68,0.0,internal_timestamp,319.369995117,679205,1450579813,6.91750001907,3.44188995361,33.9723429347,1028.09151045,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3742',)",3659568625.68,2,34.4345016479,3724598986.5,3724598986.68,3659568625.68,0.0,internal_timestamp,318.579986572,680028,1450579825,6.93699979782,3.44345016479,33.9706250094,1028.08375559,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3743',)",3659568636.68,2,34.4369010925,3724598986.5,3724598986.68,3659568636.68,0.0,internal_timestamp,317.679992676,678695,1450579836,6.94010019302,3.44369010925,33.9706363337,1028.07919681,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3744',)",3659568647.69,2,34.4527015686,3724598986.5,3724598986.68,3659568647.69,0.0,internal_timestamp,316.390014648,686177,1450579847,6.96049976349,3.44527015686,33.9684888205,1028.06868092,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3745',)",3659568658.68,2,34.4776000977,3724598986.5,3724598986.68,3659568658.68,0.0,internal_timestamp,315.130004883,681143,1450579858,6.99179983139,3.44776000977,33.9655615824,1028.0561241,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3746',)",3659568669.69,2,34.4738998413,3724598986.5,3724598986.68,3659568669.69,0.0,internal_timestamp,314.130004883,687360,1450579869,6.98969984055,3.44738998413,33.9640579189,1028.05066187,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3747',)",3659568680.68,2,34.4721984863,3724598986.5,3724598986.68,3659568680.68,0.0,internal_timestamp,312.959991455,683710,1450579880,6.98950004578,3.44721984863,33.9629552134,1028.04446293,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3748',)",3659568691.68,2,34.4841995239,3724598986.5,3724598986.68,3659568691.68,0.0,internal_timestamp,311.730010986,679848,1450579891,7.00360012054,3.44841995239,33.9628145771,1028.03669466,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3749',)",3659568702.69,2,34.5178985596,3724598986.5,3724598986.68,3659568702.69,0.0,internal_timestamp,310.540008545,688935,1450579902,7.04120016098,3.45178985596,33.963280819,1028.02620784,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3750',)",3659568713.69,2,34.5578994751,3724598986.5,3724598986.68,3659568713.69,0.0,internal_timestamp,309.410003662,685740,1450579913,7.08449983597,3.45578994751,33.9649897096,1028.01613613,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3751',)",3659568724.69,2,34.5863990784,3724598986.5,3724598986.68,3659568724.69,0.0,internal_timestamp,308.269989014,693865,1450579924,7.11539983749,3.45863990784,33.9663066355,1028.00748586,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3752',)",3659568735.69,2,34.5964012146,3724598986.5,3724598986.68,3659568735.69,0.0,internal_timestamp,307.089996338,690746,1450579935,7.12599992752,3.45964012146,33.9673811104,1028.00139213,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3753',)",3659568746.69,2,34.6040992737,3724598986.5,3724598986.68,3659568746.69,0.0,internal_timestamp,306.040008545,688689,1450579946,7.13460016251,3.46040992737,33.9678411493,1027.9957,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3754',)",3659568757.7,2,34.6194000244,3724598986.5,3724598986.68,3659568757.7,0.0,internal_timestamp,305.170013428,696446,1450579957,7.15159988403,3.46194000244,33.9682612041,1027.9895835,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3755',)",3659568768.69,2,34.6307983398,3724598986.5,3724598986.68,3659568768.69,0.0,internal_timestamp,304.329986572,690460,1450579968,7.16480016708,3.46307983398,33.9681379488,1027.98372621,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3756',)",3659568779.7,2,34.6572990417,3724598986.5,3724598986.69,3659568779.7,0.0,internal_timestamp,303.540008545,696379,1450579979,7.19589996338,3.46572990417,33.9668861447,1027.97461071,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3757',)",3659568790.69,2,34.6721992493,3724598986.5,3724598986.69,3659568790.69,0.0,internal_timestamp,302.739990234,691524,1450579990,7.21570014954,3.46721992493,33.9640806437,1027.96586594,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3758',)",3659568801.7,2,34.6925010681,3724598986.5,3724598986.69,3659568801.7,0.0,internal_timestamp,301.880004883,700186,1450580001,7.2389998436,3.46925010681,33.963752343,1027.95827881,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3759',)",3659568812.7,2,34.6986999512,3724598986.5,3724598986.69,3659568812.7,0.0,internal_timestamp,301.079986572,696831,1450580012,7.24639987946,3.46986999512,33.9636285174,1027.95344154,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3760',)",3659568823.7,2,34.6994018555,3724598986.5,3724598986.69,3659568823.7,0.0,internal_timestamp,300.390014648,703109,1450580023,7.24700021744,3.46994018555,33.9641344096,1027.95059355,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3761',)",3659568833.69,2,34.6968994141,3724598986.5,3724598986.69,3659568833.69,0.0,internal_timestamp,299.820007324,694325,1450580033,7.24420022964,3.46968994141,33.9644286128,1027.94862413,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3762',)",3659568845.7,2,34.7191009521,3724598986.5,3724598986.69,3659568845.7,0.0,internal_timestamp,299.140014648,703241,1450580045,7.26900005341,3.47191009521,33.9646047154,1027.94203216,29,29,29,29,1,0,29,29,29,29,29,29,44.36829,-124.9528
"('3763',)",3659568856.7,2,34.7715988159,3724598986.5,3724598986.69,3659568856.7,0.0,internal_timestamp,298.329986572,698344,1450580056,7.32959985733,3.47715988159,33.9627009129,1027.9279633,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3764',)",3659568866.7,2,34.7776985168,3724598986.5,3724598986.69,3659568866.7,0.0,internal_timestamp,297.549987793,701303,1450580066,7.3358001709,3.47776985168,33.9636286289,1027.92421356,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3765',)",3659568878.7,2,34.7823982239,3724598986.5,3724598986.69,3659568878.7,0.0,internal_timestamp,296.649993896,701355,1450580078,7.34060001373,3.47823982239,33.9644637624,1027.92004747,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3766',)",3659568889.71,2,34.7837982178,3724598986.5,3724598986.69,3659568889.71,0.0,internal_timestamp,295.920013428,709748,1450580089,7.34189987183,3.47837982178,33.9650603835,1027.91698548,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3767',)",3659568899.72,2,34.7849006653,3724598986.5,3724598986.69,3659568899.72,0.0,internal_timestamp,295.170013428,718542,1450580099,7.34399986267,3.47849006653,33.9645604225,1027.91285388,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3768',)",3659568911.7,2,34.7901000977,3724598986.5,3724598986.69,3659568911.7,0.0,internal_timestamp,293.859985352,700511,1450580111,7.35059976578,3.47901000977,33.964371831,1027.90574413,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3769',)",3659568922.71,2,34.7986984253,3724598986.5,3724598986.69,3659568922.71,0.0,internal_timestamp,292.459991455,710015,1450580122,7.36180019379,3.47986984253,33.9634132247,1027.89694267,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3770',)",3659568932.71,2,34.8162994385,3724598986.5,3724598986.69,3659568932.71,0.0,internal_timestamp,291.279998779,712801,1450580132,7.38380002975,3.48162994385,33.9615516201,1027.88685037,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
"('3771',)",3659568944.71,2,34.8177986145,3724598986.5,3724598986.69,3659568944.71,0.0,internal_timestamp,290.070007324,713727,1450580144,7.38460016251,3.48177986145,33.9629727824,1027.88231296,29,29,29,29,1,0,29,13,29,29,29,29,44.36829,-124.9528
